,USAF,WBAN,STATION NAME,CTRY,ST,CALL,LAT,LON,ELEV(M),BEGIN,END
22149,749368, 99999 ,CHO DO                        ,KN   ,   ,      ,38.55,124.81700000000001,67.0,1952-09-19,1953-07-29
22150,749369, 99999 ,YO DO                         ,KN   ,   ,      ,39.233000000000004,127.617,69.0,1952-12-28,1953-06-12
22151,749370, 99999 ,R238                          ,KS   ,   ,      ,38.167,127.1,87.0,1953-05-01,1954-10-03
22152,749371, 99999 ,R231                          ,KS   ,   ,      ,38.033,127.367,159.0,1953-05-01,1956-10-10
22153,749372, 99999 ,R237                          ,KS   ,   ,      ,38.133,127.3,156.0,1953-04-30,1954-10-04
22154,749373, 99999 ,R313                          ,KS   ,   ,      ,38.133,127.68299999999999,145.0,1953-04-30,1955-03-29
22155,749374, 99999 ,KUMSAN TEAM 831               ,KN   ,   ,      ,38.367,127.617,283.0,1953-04-30,1954-02-19
22156,749375, 99999 ,SOHUI RI TEAM 842             ,KS   ,   ,      ,38.333,128.167,320.0,1953-05-01,1953-07-31
22157,749376, 99999 ,P434 HELIPORT                 ,KS   ,   ,      ,38.317,128.517,18.0,1952-09-21,1954-11-07
22158,749378, 99999 ,C316 HELIPORT                 ,KS   ,   ,      ,38.167,127.43299999999999,205.0,1953-10-28,1954-04-08
22159,749379, 99999 ,BANGMI                        ,KS   ,   ,      ,37.867,126.81700000000001,6.0,1953-10-18,1954-08-15
22160,749380, 99999 ,C 330 HELIPORT                ,KS   ,   ,RK80  ,38.133,127.66799999999999,121.9,1953-10-29,1954-04-07
22161,749383, 99999 ,G 404                         ,KS   ,   ,RK13  ,38.088,127.98700000000001,199.6,1953-10-19,1954-08-17
22162,749385, 99999 ,KAP YONG TEAM 824             ,KS   ,   ,      ,37.833,127.51700000000001,77.0,1954-11-12,1956-10-10
22163,749386, 99999 ,SOSAN                         ,KS   ,   ,      ,36.783,126.45,27.0,1954-06-30,1955-12-24
22164,749388, 99999 ,CHANGGAI GAP                  ,KS   ,   ,      ,36.083,129.567,21.0,1958-05-15,1970-09-30
22165,749390, 99999 ,OTA                           ,JA   ,   ,      ,36.266999999999996,139.417,27.0,1957-10-27,1958-04-30
22166,749391, 99999 ,RIPSAW RANGE                  ,JA   ,   ,      ,40.867,141.36700000000002,2.0,1969-08-15,1971-03-12
22167,749392, 99999 ,KISKA ISLAND                  ,US   ,AK ,      ,51.983000000000004,177.55,91.0,1943-09-05,1945-10-20
22168,749393, 99999 ,COOPER ISLANDS WEST           ,US   ,AK ,      ,52.917,173.167,14.0,1943-08-12,1943-10-31
22169,749394, 99999 ,AMCHITKA ISLAND N             ,US   ,AK ,      ,51.65,178.667,307.0,1943-04-22,1943-10-08
22170,749395, 99999 ,BULDIR ISLAND                 ,US   ,AK ,      ,52.175,175.967,15.0,1943-10-16,1945-08-14
22171,749396, 99999 ,SEMISOPOCHNOI ISLAND          ,US   ,AK ,      ,51.917,179.583,30.0,1944-02-29,1944-09-30
22172,749399, 99999 ,IGARAPE-ACU NORTH             ,BR   ,   ,      ,-1.067,-47.617,57.0,1945-05-14,1945-09-20
22173,749400, 99999 ,BOCAIUVA SOUTHEAST            ,BR   ,   ,      ,-17.2,-43.667,828.0,1947-04-06,1947-05-23
22174,749401, 99999 ,LEONE BAY                     ,AQ   ,   ,      ,-14.367,-170.783,21.0,1962-05-11,1962-07-29
22175,749402, 99999 ,KAMERI                        ,ID   ,   ,      ,-0.95,134.817,5.0,1944-07-05,1945-01-31
22176,749403, 99999 ,SANSAPOR                      ,ID   ,   ,      ,-0.5,132.083,0.0,1944-08-12,1945-03-03
22177,749404, 99999 ,MAR NORTH                     ,ID   ,   ,      ,-0.35,132.183,4.0,1945-03-12,1945-09-20
22178,749405, 99999 ,DEBOIN MISSION                ,PP   ,   ,      ,-8.067,148.167,107.0,1943-04-18,1944-03-10
22179,749406, 99999 ,NADZAB NEW GUINEA             ,PP   ,   ,AYNZ  ,-6.566,146.733,107.0,1943-09-30,1945-08-10
22180,749407, 99999 ,UKARUMPA                      ,PP   ,   ,      ,-6.067,145.917,394.0,1943-10-18,1944-09-17
22181,749408, 99999 ,FORE SOUTH                    ,PP   ,   ,      ,-5.667000000000001,145.3,131.0,1943-12-07,1944-05-06
22182,749409, 99999 ,PAIPA SOUTHWEST               ,PP   ,   ,      ,-5.75,145.667,305.0,1943-11-10,1944-10-31
22183,749410, 99999 ,TSILE TSILE                   ,PP   ,   ,      ,-6.867000000000001,146.35,150.0,1943-08-31,1943-10-13
22184,749411, 99999 ,KORUNIAT SOUTH                ,PP   ,   ,      ,-2.0,147.35,4.0,1944-03-15,1945-10-16
22185,749413, 99999 ,EMIRAU ISLAND NORTH           ,PP   ,   ,      ,-1.65,149.967,33.0,1944-05-31,1945-08-17
22186,749414, 99999 ,LOS NEGROS ADMRTY IS/MOMOTE S ,PP   ,   ,      ,-2.05,147.433,8.0,1947-03-31,1948-02-25
22187,749415, 99999 ,WATALUM MISSION               ,PP   ,   ,      ,-9.232999999999999,150.25,0.0,1943-05-11,1943-05-31
22188,749416, 99999 ,GUASAPA SOUTHWEST             ,PP   ,   ,      ,-9.2,152.95,7.0,1943-07-31,1945-02-09
22189,749417, 99999 ,KIRIWINA I TOBRIAND IS/S STRI ,PP   ,   ,      ,-8.482999999999999,151.05,33.0,1943-07-25,1943-10-30
22190,749419, 99999 ,TOROKINA FLD BOUGAINVILLE IS  ,BP   ,   ,      ,-6.25,155.116,3.0,1944-02-29,1944-04-08
22191,749420, 99999 ,STIRLING ISLAND               ,BP   ,   ,      ,-7.417000000000001,155.583,23.0,1944-02-04,1945-01-26
22192,749422, 99999 ,BOUGAINVILLE AAF              ,BP   ,   ,      ,-6.233,155.11700000000002,40.0,1944-04-08,1945-09-27
22193,749423, 99999 ,BANIKA AAF                    ,BP   ,   ,      ,-9.067,159.233,18.0,1944-07-16,1945-09-18
22194,749425, 99999 ,SOPANITOGHA SOUTH             ,BP   ,   ,      ,-9.433,160.183,7.0,1943-07-31,1945-05-19
22195,749429, 99999 ,NUKUFETAU SOUTHEAST           ,TV   ,   ,      ,-8.067,178.38299999999998,2.0,1943-12-16,1944-01-25
22196,749430, 99999 ,AIDELAIDE RIVER SE            ,AS   ,   ,      ,-13.3,131.13299999999998,131.0,1943-02-28,1944-08-21
22197,749432, 99999 ,BATCHELOR FIELD AUSTRALIA     ,AS   ,   ,      ,-13.049000000000001,131.066,107.0,1942-12-31,1943-06-10
22198,749438, 99999 ,IRON RANGE AUSTRALIA          ,AS   ,   ,      ,-12.7,143.3,18.0,1942-09-17,1944-09-30
22199,749439, 99999 ,MAREEBA AS/HOEVETT FIELD      ,AS   ,   ,      ,-17.05,145.4,443.0,1942-06-30,1944-06-30
22200,749440, 99999 ,REID EAST                     ,AS   ,   ,      ,-19.767,146.85,122.0,1942-10-12,1943-04-05
22201,749441, 99999 ,TOWNSVILLE AUSTRALIA/GARBUTT  ,AS   ,   ,ABTL  ,-19.249000000000002,146.749,6.0,1942-12-31,1945-09-13
22202,749442, 99999 ,WOODSTOCK                     ,AS   ,   ,      ,-19.634,146.858,60.1,1943-02-04,1943-09-30
22203,749443, 99999 ,JACKY JACKY AUSTRALIA/HIGGINS ,AS   ,   ,      ,-10.933,142.483,14.0,1944-09-30,1944-12-31
22204,749444, 99999 ,FALL RIVER NEW GUINEA/GURNEY  ,PP   ,   ,      ,-10.315999999999999,150.333,27.0,1942-08-01,1945-07-31
22205,749445, 99999 ,ESPIRITU SANTO                ,NH   ,   ,      ,-15.5,167.25,9.0,1942-12-31,1947-01-31
22206,749446, 99999 ,MELE EAST                     ,NH   ,   ,      ,-17.683,168.3,20.0,1943-02-28,1944-10-14
22207,749447, 99999 ,SAVU SAU                      ,FJ   ,   ,      ,-16.633,178.533,79.0,1943-06-30,1944-02-29
22208,749455, 99999 ,LAKE BUCHANAN WEST            ,AS   ,   ,      ,-21.416999999999998,145.233,396.0,1942-09-21,1942-10-04
22209,749459, 99999 ,DALBY SOUTHEAST               ,AS   ,   ,      ,-27.25,151.417,413.0,1943-12-31,1944-12-11
22210,749462, 99999 ,OUA TOM SOUTHWEST             ,NC   ,   ,      ,-21.816999999999997,165.86700000000002,37.0,1943-04-02,1943-12-29
22211,749463, 99999 ,TARBEVILLE SOUTHEAST          ,NC   ,   ,      ,-21.267,164.917,14.0,1942-10-31,1945-11-15
22212,749467, 99999 ,NORTH PARRAMATTA              ,AS   ,   ,      ,-33.8,151.0,19.0,1942-08-31,1942-09-23
22213,749471, 99999 ,MOBILE WEATHER UNIT NO 01 10  ,MO   ,   ,      ,0.0,0.0,0.0,1945-04-01,1945-04-30
22214,749473, 99999 ,SUNSPOT SOLAR OBSV            ,US   ,NM ,      ,32.8,-105.81700000000001,2810.0,1948-06-01,1948-07-01
22215,749475, 99999 ,WHITE SANDS NORTH             ,US   ,NM ,      ,32.883,-106.35,1206.0,1963-04-02,1974-10-26
22216,749476, 99999 ,HOLTVILLE NAVAL AUX           ,US   ,CA ,      ,32.833,-115.26700000000001,17.0,1945-03-01,1946-03-01
22217,749477, 99999 ,SALTON SEA                    ,US   ,CA ,      ,33.417,-115.833,0.0,1966-01-01,1970-01-01
22218,749479, 99999 ,VANDENBERG CA/SUDDEN RANCH AF ,US   ,CA ,      ,34.583,-120.633,100.0,1969-03-05,1969-07-31
22219,749483, 00394 ,JACKSON COUNTY AIRPORT        ,US   ,GA ,K19A  ,34.147,-83.561,290.2,2011-09-27,2021-06-01
22220,749483, 99999 ,JACKSON CO                    ,US   ,GA ,      ,34.174,-83.561,289.9,1945-02-01,1945-12-21
22221,749484, 00395 ,SOUTH COUNTY AIRPORT OF SANTA ,US   ,CA ,KE16  ,37.082,-121.59700000000001,86.3,2011-10-01,2021-06-02
22222,749484, 99999 ,LORING INTL                   ,US   ,ME ,      ,46.95,-67.88600000000001,227.4,1945-05-01,1946-05-01
22223,749485, 00396 ,ROHNERVILLE AIRPORT           ,US   ,CA ,KFOT  ,40.554,-124.133,119.2,2011-09-21,2021-06-02
22224,749486, 00397 ,NEVADA COUNTY AIR PARK        ,US   ,CA ,KGOO  ,39.224000000000004,-121.00299999999999,961.0,2011-09-21,2021-06-02
22225,749487, 99999 ,SHAWNEE OKLAHOMA NAS          ,US   ,OK ,      ,-35.35,-96.949,329.0,1945-03-01,1945-06-01
22226,749488, 99999 ,PALESTINE TEXAS WBO           ,US   ,TX ,      ,31.75,-95.666,155.0,1948-01-01,1949-03-01
22227,749495, 99999 ,TWENTYNINE PALMS E            ,US   ,CA ,      ,34.133,-116.03299999999999,600.0,1942-07-01,1943-04-03
22228,749496, 99999 ,MOGUL                         ,US   ,GA ,      ,32.833,-83.56700000000001,141.0,1948-01-01,1948-12-01
22229,749497, 99999 ,SALE  MOROCCO AAB             ,MO   ,   ,      ,-34.05,-6.766,75.0,1943-08-01,1943-08-27
22230,749498, 99999 ,TANAPAG                       ,CQ   ,   ,      ,15.217,145.75,11.0,1945-06-30,1951-05-31
22231,749499, 99999 ,CERIGNOLA                     ,IT   ,   ,      ,41.266999999999996,15.917,123.0,1943-12-04,1945-06-24
22232,749500, 99999 ,US ARMY POSITION              ,IT   ,   ,      ,41.233000000000004,15.8,167.0,1944-08-31,1944-11-30
22233,749501, 99999 ,SAN MARCOS EVANGELIS          ,IT   ,   ,      ,41.033,14.333,40.0,1944-09-10,1947-05-08
22234,749502, 99999 ,FINOCCHIO                     ,IT   ,   ,      ,41.867,12.667,20.0,1944-06-15,1944-12-15
22235,749503, 99999 ,MIGLIACCIARO                  ,FR   ,   ,      ,42.0,9.4,18.0,1944-10-20,1945-04-07
22236,749504, 99999 ,RIONE TRIESTE                 ,IT   ,   ,      ,40.867,14.467,81.0,1944-01-28,1944-02-06
22237,749505, 99999 ,MASSERIA TORRETTA             ,IT   ,   ,      ,41.183,15.767000000000001,223.0,1944-06-30,1945-01-31
22238,749506, 99999 ,FANDETTA                      ,IT   ,   ,      ,41.417,15.65,69.0,1944-06-30,1945-05-31
22239,749507, 99999 ,PONTEDERA                     ,IT   ,   ,      ,43.65,10.617,11.0,1944-11-30,1945-04-30
22240,749508, 99999 ,VADA EAST                     ,IT   ,   ,      ,43.35,10.482999999999999,14.0,1944-09-01,1944-09-30
22241,749509, 99999 ,HARMON AB                     ,GQ   ,   ,      ,13.517000000000001,144.817,54.0,1945-06-30,1949-09-27
22242,749510, 99999 ,MASSERIA TRENTANGELI          ,IT   ,   ,      ,41.0,15.867,389.0,1944-11-03,1945-04-24
22243,749511, 99999 ,FIRENZE CENTER                ,IT   ,   ,      ,43.766999999999996,11.25,67.0,1944-10-01,1945-09-22
22244,749512, 99999 ,MASSERIA FIGURELLA            ,IT   ,   ,      ,41.6,15.3,97.0,1944-10-31,1945-05-31
22245,749513, 99999 ,LIVORNO                       ,IT   ,   ,      ,43.533,10.25,0.0,1944-10-02,1945-04-30
22246,749514, 99999 ,MASSERIA IL TORO              ,IT   ,   ,      ,41.3,15.833,91.0,1944-07-26,1945-05-25
22247,749515, 99999 ,ROME ITALY/CIAMPINO AB        ,IT   ,   ,      ,41.8,12.6,129.0,1944-12-16,1947-07-31
22248,749516, 99999 ,BROOKS BROOK/STP6             ,US   ,   ,      ,-60.483000000000004,-133.45,804.0,1943-08-01,1945-06-01
22249,749517, 99999 ,NORTH FIELD                   ,CQ   ,   ,      ,15.267000000000001,145.817,47.0,1945-07-31,1945-08-31
22250,749518, 99999 ,CASTELLANA                    ,IT   ,   ,      ,40.917,14.433,27.0,1944-03-21,1945-08-31
22251,749519, 99999 ,SAN GIOVANNI FONTE            ,IT   ,   ,      ,41.233000000000004,15.8,167.0,1944-09-11,1945-05-24
22252,749520, 99999 ,SOSSENHEIM                    ,GM   ,   ,      ,50.133,8.583,130.0,1946-08-31,1947-02-14
22253,749521, 99999 ,SAN SEVERO                    ,IT   ,   ,      ,41.7,15.433,50.0,1943-12-31,1945-05-24
22254,749522, 99999 ,MASSERIA CANTONE              ,IT   ,   ,      ,41.55,15.55,62.0,1944-10-18,1945-01-14
22255,749523, 99999 ,LUCERA                        ,IT   ,   ,      ,41.5,15.333,125.0,1944-02-04,1945-05-24
22256,749524, 99999 ,KAGMAN POINT                  ,CQ   ,   ,      ,15.167,145.783,72.0,1945-06-30,1945-08-29
22257,749525, 99999 ,MASSERIA CATENACCIO           ,IT   ,   ,      ,41.283,15.467,154.0,1944-04-30,1945-04-30
22258,749526, 99999 ,TRE CONI                      ,IT   ,   ,      ,41.75,12.683,374.0,1944-06-07,1944-06-21
22259,749527, 99999 ,VILLA MANZARI                 ,IT   ,   ,      ,41.283,15.717,124.0,1945-02-03,1945-05-19
22260,749528, 99999 ,TORRETTO ITALY                ,IT   ,   ,      ,41.183,15.765999999999998,223.0,1944-09-01,1945-05-27
22261,749529, 99999 ,OROTE POINT                   ,GQ   ,   ,      ,13.433,144.63299999999998,30.0,1944-08-16,1944-10-31
22262,749530, 99999 ,PRUNELLI CORSICA              ,IT   ,   ,      ,42.0,9.383,163.0,1944-04-22,1944-10-19
22263,749531, 99999 ,VALCACCIA                     ,FR   ,   ,      ,42.033,9.367,56.0,1944-02-15,1944-05-31
22264,749532, 99999 ,REVINCO                       ,FR   ,   ,      ,42.567,9.45,49.0,1944-07-08,1945-05-18
22265,749533, 99999 ,ORTALE                        ,FR   ,   ,      ,42.6,9.45,16.0,1944-08-06,1944-09-27
22266,749534, 99999 ,FRATTAMAGGIORE ITALY          ,IT   ,   ,      ,40.883,14.283,43.0,1944-02-29,1944-05-31
22267,749535, 99999 ,QUERCIOLO                     ,FR   ,   ,      ,42.483000000000004,9.5,23.0,1944-09-23,1944-12-27
22268,749536, 99999 ,CASA DALFONSO                 ,IT   ,   ,      ,41.717,15.367,38.0,1943-12-31,1945-04-30
22269,749537, 99999 ,CALETTA                       ,IT   ,   ,      ,43.4,10.4,0.0,1945-01-22,1945-05-21
22270,749538, 99999 ,OBERPFAFFENHOFEN GERMANY AD   ,GM   ,   ,      ,48.083,11.265999999999998,580.0,1946-08-14,1949-07-31
22271,749539, 99999 ,SERUMI                        ,ID   ,   ,      ,-1.2329999999999999,136.2,23.0,1944-06-30,1944-10-01
22272,749540, 99999 ,SALAMAUA                      ,PP   ,   ,      ,-7.05,147.05,3.0,1943-09-30,1944-01-23
22273,749541, 99999 ,BROOKS BROOK/STP6             ,US   ,   ,      ,-60.483000000000004,-133.45,804.0,1945-05-01,1945-08-18
22274,760011, 99999 ,TIJUANA                       ,MX   ,   ,      ,32.533,-116.98299999999999,152.0,1973-01-01,1990-02-19
22275,760013, 99999 ,GENERAL ABELARDO L RODRIGUEZ  ,MX   ,   ,MMTJ  ,32.541,-116.97,149.0,1990-03-14,2021-06-01
22276,760014, 99999 ,TIJUANA                       ,MX   ,   ,      ,32.55,-117.0,153.0,1994-01-19,1994-08-24
22277,760051, 99999 ,MEXICALI                      ,MX   ,   ,      ,32.633,-115.21700000000001,22.0,1973-01-01,1990-02-19
22278,760053, 99999 ,GENERAL RODOLFO SANCHEZ TABOA ,MX   ,   ,MMML  ,32.631,-115.242,22.6,1990-03-14,2021-06-01
22279,760054, 99999 ,MEXICALI                      ,MX   ,   ,      ,32.633,-115.26700000000001,22.0,1994-01-03,1994-08-24
22280,760400, 99999 ,EJIDO NUEVO LEON BC.          ,MX   ,   ,      ,32.4,-115.18299999999999,11.0,1991-11-14,2021-06-01
22281,760500, 99999 ,ENSENADA BC                   ,MX   ,   ,      ,31.666999999999998,-116.56700000000001,10.0,1949-06-01,2020-12-23
22282,760550, 99999 ,SAN FELIPE  BCN               ,MX   ,   ,      ,31.033,-114.85,15.0,1981-06-01,2021-06-01
22283,760610, 99999 ,PUERTO PENASCO  SON.          ,MX   ,   ,      ,31.3,-113.55,62.0,1949-02-01,2021-06-01
22284,760620, 99999 ,PUERTO PENASCO                ,MX   ,   ,      ,31.333000000000002,-113.55,3.0,2005-04-30,2005-04-30
22285,760751, 99999 ,CIUDAD INTL                   ,MX   ,   ,      ,31.633000000000003,-106.43299999999999,1167.0,1973-01-01,1990-02-19
22286,760753, 99999 ,ABRAHAM GONZALEZ INTL         ,MX   ,   ,MMCS  ,31.636,-106.429,1189.9,1990-03-14,2021-06-01
22287,760754, 99999 ,GENERAL DIV P A ANGEL H CORZO ,MX   ,   ,MMTB  ,16.74,-93.17299999999999,581.9,1994-01-08,2016-05-26
22288,760801, 99999 ,NOGALES-IN-SONORA             ,MX   ,   ,NOG   ,31.233,-110.98299999999999,1222.0,1973-01-01,1977-12-15
22289,761130, 99999 ,ALTAR  SON.                   ,MX   ,   ,      ,30.717,-111.833,398.0,1949-02-01,2021-06-01
22290,761180, 99999 ,PILARES DE NACOZARI   SON.    ,MX   ,   ,      ,30.366999999999997,-109.68299999999999,1041.0,1949-02-01,2003-06-01
22291,761220, 99999 ,NUEVA CASAS GRANDES   CHIH.   ,MX   ,   ,      ,30.366999999999997,-107.95,1487.0,1949-03-01,2021-06-01
22292,761300, 99999 ,VILLA AHUMADA                 ,MX   ,   ,      ,30.616999999999997,-106.51700000000001,1181.0,1949-01-09,1974-07-09
22293,761510, 99999 ,ISLA GUADALUPE                ,MX   ,   ,      ,29.17,-118.32,23.0,1949-01-01,2002-12-20
22294,761600, 99999 ,GENERAL IGNACIO P GARCIA INTL ,MX   ,   ,MMHO  ,29.096,-111.04799999999999,191.1,1949-04-02,2021-06-01
22295,761601, 99999 ,HERMOSILLO                    ,MX   ,   ,      ,29.066999999999997,-110.98299999999999,211.0,1994-01-03,1994-08-24
22296,761610, 99999 ,HERMOSILLO INTL   &           ,MX   ,   ,      ,29.083000000000002,-110.95,211.0,1973-01-01,1988-01-05
22297,761613, 99999 ,HERMOSILLO INTL               ,MX   ,   ,      ,29.1,-111.05,187.0,1988-01-05,1991-08-06
22298,762055, 99999 ,SANTA ROSALIA                 ,MX   ,   ,      ,27.3,-112.28299999999999,103.0,1973-01-01,1976-08-06
22299,762200, 99999 ,TEMOSACHIC  CHIH.             ,MX   ,   ,      ,28.95,-107.81700000000001,1932.0,1949-01-01,2021-06-01
22300,762250, 99999 ,CHIHUAHUA  CHIH.              ,MX   ,   ,      ,28.633000000000003,-106.083,1433.0,1952-03-01,2021-06-01
22301,762252, 99999 ,CHIHUAHUA INTL    &           ,MX   ,   ,      ,28.7,-105.96700000000001,1354.0,1973-01-01,1990-01-09
22302,762253, 99999 ,GENERAL R FIERRO VILLALOBOS I ,MX   ,   ,MMCU  ,28.703000000000003,-105.965,1360.0,1990-01-11,2021-06-01
22303,762254, 99999 ,CHIHUAHUA                     ,MX   ,   ,      ,28.7,-105.98299999999999,1360.0,1994-01-16,1994-08-24
22304,762430, 99999 ,PIEDRAS NEGRAS INTL           ,MX   ,   ,MMPG  ,28.627,-100.535,274.6,1973-01-03,2021-06-01
22305,762530, 99999 ,CIUDAD OBREGON INTL           ,MX   ,   ,MMCN  ,27.393,-109.833,62.5,1979-07-01,2021-06-01
22306,762533, 99999 ,SANTA ROSALIA                 ,MX   ,   ,      ,27.316999999999997,-112.31700000000001,75.0,1994-01-31,1994-08-24
22307,762550, 99999 ,GUAYMAS-IN-SONORA             ,MX   ,   ,      ,27.916999999999998,-110.883,4.0,1952-03-01,1979-04-02
22308,762552, 99999 ,                              ,     ,   ,      ,,,,1973-01-01,1973-12-31
22309,762555, 99999 ,GENERAL JOSE MARIA YANEZ INTL ,MX   ,   ,MMGM  ,27.969,-110.925,18.0,1975-06-17,2021-06-01
22310,762556, 99999 ,GUAYMAS INTL APT              ,MX   ,   ,      ,27.967,-110.95,27.0,1994-01-08,1994-08-24
22311,762560, 99999 ,EMPALME  SON.                 ,MX   ,   ,      ,27.95,-110.76700000000001,12.0,1977-01-01,2021-06-01
22312,762580, 99999 ,CIUDAD OBREGON  SON           ,MX   ,   ,      ,27.483,-109.917,38.0,1973-01-01,2021-06-01
22313,762582, 99999 ,                              ,     ,   ,      ,,,,1973-01-01,1977-02-08
22314,762800, 99999 ,SIERRA MOJADA                 ,MX   ,   ,      ,27.283,-103.667,1398.0,1949-01-01,1951-11-30
22315,762861, 99999 ,NUEVO LAREDO                  ,MX   ,   ,      ,27.433000000000003,-99.56700000000001,141.0,1973-01-01,1990-02-19
22316,762863, 99999 ,QUETZALCOATL INTL             ,MX   ,   ,MMNL  ,27.444000000000003,-99.57,147.5,1990-03-14,2021-06-01
22317,762864, 99999 ,NUEVO LAREDO INTL             ,MX   ,   ,      ,27.433000000000003,-99.583,148.0,1994-01-16,1994-08-24
22318,763050, 99999 ,LORETO INTL                   ,MX   ,   ,MMLT  ,25.989,-111.348,10.4,1980-10-18,2021-06-01
22319,763110, 99999 ,CHOIX  SIN.                   ,MX   ,   ,      ,26.733,-108.28299999999999,238.0,1976-03-17,2021-06-01
22320,763230, 99999 ,HIDALGO DEL PARRAL   CHIH.    ,MX   ,   ,      ,26.933000000000003,-105.667,1661.0,1978-03-01,2021-06-01
22321,763340, 99999 ,TULANCINGO                    ,MX   ,   ,      ,20.083,-98.367,2181.0,2001-08-17,2011-06-22
22322,763420, 99999 ,MONCLOVA INTL                 ,MX   ,   ,MMMV  ,26.956,-101.47,568.1,1949-01-08,2021-06-01
22323,763425, 99999 ,MULEGE                        ,MX   ,   ,MMMG  ,26.906999999999996,-111.96799999999999,42.7,1973-06-22,2010-10-16
22324,763490, 99999 ,CAMARGO                       ,MX   ,   ,      ,26.316999999999997,-98.833,68.0,1949-07-01,1952-01-01
22325,763501, 99999 ,REYNOSA INTL                  ,MX   ,   ,      ,26.017,-98.23299999999999,39.0,1973-01-01,1990-02-19
22326,763503, 99999 ,GENERAL LUCIO BLANCO INTL     ,MX   ,   ,MMRX  ,26.009,-98.229,42.4,1990-03-14,2021-06-01
22327,763504, 99999 ,REYNOSA INTL ARPT             ,MX   ,   ,      ,26.017,-98.25,39.0,1994-01-08,1994-08-24
22328,763610, 99999 ,LOS MOCHIS (CITY)             ,MX   ,   ,      ,25.8,-109.117,17.0,1973-01-01,1975-06-30
22329,763615, 99999 ,VALLE DEL FUERTE INTL         ,MX   ,   ,MMLM  ,25.685,-109.081,4.9,1975-07-01,2021-06-01
